Date Finished,Name,Task,Num Tasks Learned,Current Val,Adapt Val
10-31-20_10:48:35, id=supsup~seed=0~sparsity=8~try=7~task=RandSplitCIFAR100_0~numtaskslearned=3~tasknumber=0, RandSplitCIFAR100_0, 3, 0.8360, 0.8300
10-31-20_10:48:36, id=supsup~seed=0~sparsity=8~try=7~task=RandSplitCIFAR100_1~numtaskslearned=3~tasknumber=1, RandSplitCIFAR100_1, 3, 0.7860, 0.7920
10-31-20_10:48:36, id=supsup~seed=0~sparsity=8~try=7~task=RandSplitCIFAR100_2~numtaskslearned=3~tasknumber=2, RandSplitCIFAR100_2, 3, 0.9020, 0.8920
